ISO code,year,value
MUS,2009,9264513545
MUS,2010,10144716155
MUS,2011,11677718382
MUS,2012,11832323837
MUS,2013,12434596541
MUS,2014,13230490082
MUS,2015,12162211503
MUS,2016,12757680847
MUS,2017,13896938315
MUS,2018,14957535716
MUS,2019,14645235205
MUS,2020,11566111138
MUS,2021,11622048697
MUS,2022,12936444123
MUS,2023,14072212290
MUS,2024,14937861786
MUS,2025,
MWI,2000,2537307580
MWI,2001,2498008665
MWI,2002,5087328438
MWI,2003,4669789300
MWI,2004,5058726350
MWI,2005,5320409651
MWI,2006,5818279739
MWI,2007,6451210219
MWI,2008,7743617352
MWI,2009,9009887947
MWI,2010,10128323011
MWI,2011,11648142958
MWI,2012,8773203178
MWI,2013,8031571928
MWI,2014,8801326169
MWI,2015,9219474379
MWI,2016,7909868618
MWI,2017,8943543794
MWI,2018,9879220354
MWI,2019,11051852713
MWI,2020,11769313598
MWI,2021,12378119199
MWI,2022,12429059928
MWI,2023,13363669673
MWI,2024,11316411329
MWI,2025,
MYS,2000,93789736842
MYS,2001,92783947368
MYS,2002,1.00846E+11
MYS,2003,1.10202E+11
MYS,2004,1.24749E+11
MYS,2005,1.43534E+11
MYS,2006,1.62692E+11
MYS,2007,1.9355E+11
MYS,2008,2.30812E+11
MYS,2009,2.02257E+11
MYS,2010,2.55018E+11
MYS,2011,2.97952E+11
MYS,2012,3.14443E+11
MYS,2013,3.23276E+11
MYS,2014,3.38066E+11
MYS,2015,3.01355E+11
MYS,2016,3.01256E+11
MYS,2017,3.19109E+11
MYS,2018,3.58789E+11
MYS,2019,3.65178E+11
MYS,2020,3.37456E+11
MYS,2021,3.73785E+11
MYS,2022,4.07831E+11
MYS,2023,3.99949E+11
MYS,2024,4.22227E+11
MYS,2025,
NAC,2000,1.09992E+13
NAC,2001,1.13246E+13
NAC,2002,1.16937E+13
NAC,2003,1.23562E+13
NAC,2004,1.32484E+13
NAC,2005,1.42172E+13
NAC,2006,1.5141E+13
NAC,2007,1.59498E+13
NAC,2008,1.63298E+13
NAC,2009,1.58593E+13
NAC,2010,1.66729E+13
NAC,2011,1.73994E+13
NAC,2012,1.80887E+13
NAC,2013,1.86963E+13
NAC,2014,1.93628E+13
NAC,2015,1.97692E+13
NAC,2016,2.023E+13
NAC,2017,2.11337E+13
NAC,2018,2.22656E+13
NAC,2019,2.31321E+13
NAC,2020,2.2723E+13
NAC,2021,2.53447E+13
NAC,2022,2.78031E+13
NAC,2023,2.94741E+13
NAC,2024,3.10038E+13
NAC,2025,
NAM,2000,3922232165
NAM,2001,3557341215
NAM,2002,3349169826
NAM,2003,4926439384
NAM,2004,6609205995
NAM,2005,7248374838
NAM,2006,8001779551
NAM,2007,8839536476
NAM,2008,8607431497
NAM,2009,8938847189
NAM,2010,11431412421
NAM,2011,12523359441
NAM,2012,13042053592
NAM,2013,12043307277
NAM,2014,12435430970
NAM,2015,11335161084
NAM,2016,10722018732
NAM,2017,12895153371
NAM,2018,13682019076
NAM,2019,12541928303
NAM,2020,10583748542
NAM,2021,12402486184
NAM,2022,12569449123
NAM,2023,12408271449
NAM,2024,13372354512
NAM,2025,
NCL,2000,3420032041
NCL,2001,3297734891
NCL,2002,3740056748
NCL,2003,4915353827
NCL,2004,5895008978
NCL,2005,6238629487
NCL,2006,6979155388
NCL,2007,8819917180
NCL,2008,9067619760
NCL,2009,8704438102
NCL,2010,9364350077
NCL,2011,10351448005
NCL,2012,9659151917
NCL,2013,10151382933
NCL,2014,10635035595
NCL,2015,8738203074
NCL,2016,8724568955
NCL,2017,9174048682
NCL,2018,9896402284
NCL,2019,9475655325
NCL,2020,9454629468
NCL,2021,10071349664
NCL,2022,9623318718
NCL,2023,9769167530
NCL,2024,8548919387
NCL,2025,
NER,2000,2241753193
NER,2001,2448714704
NER,2002,2782192879
NER,2003,3394084732
NER,2004,3760443738
NER,2005,4383315965
NER,2006,4756361252
NER,2007,5731485052
NER,2008,7297600226
NER,2009,7352131310
NER,2010,7851192502
NER,2011,8772950778
NER,2012,9426912648
NER,2013,10224897438
NER,2014,10862943544
NER,2015,9683867926
NER,2016,10398861982
NER,2017,11185104252
NER,2018,12837307497
NER,2019,12889555561
NER,2020,13744653103
NER,2021,14915002436
NER,2022,15433852712
NER,2023,16698786978
NER,2024,19876128486
NER,2025,
NGA,2000,69171451627
NGA,2001,73557840064
NGA,2002,95054059303
NGA,2003,1.04739E+11
NGA,2004,1.35765E+11
NGA,2005,1.75671E+11
NGA,2006,2.38455E+11
NGA,2007,2.78261E+11
NGA,2008,3.39476E+11
NGA,2009,2.95009E+11
NGA,2010,3.6699E+11
NGA,2011,4.14467E+11
NGA,2012,4.63971E+11
NGA,2013,5.20117E+11
NGA,2014,5.74184E+11
NGA,2015,4.93027E+11
NGA,2016,4.04649E+11
NGA,2017,3.75746E+11
NGA,2018,4.21739E+11
NGA,2019,6.6822E+11
NGA,2020,5.98587E+11
NGA,2021,6.09148E+11
NGA,2022,6.4695E+11
NGA,2023,4.87388E+11
NGA,2024,2.52262E+11
NGA,2025,
NIC,2000,5109587050
NIC,2001,5351752034
NIC,2002,5223727303
NIC,2003,5322228351
NIC,2004,5792932838
NIC,2005,6321324279
NIC,2006,6763672381
NIC,2007,7423375015
NIC,2008,8496967597
NIC,2009,8298702489
NIC,2010,8758602233
NIC,2011,9774329333
NIC,2012,10532017232
NIC,2013,10982988249
NIC,2014,11880438824
NIC,2015,12756696261
NIC,2016,13286093388
NIC,2017,13785893007
NIC,2018,13025221974
NIC,2019,12699023614
NIC,2020,12726422432
NIC,2021,14209020362
NIC,2022,15634572502
NIC,2023,17805842284
NIC,2024,19693982968
NIC,2025,
NLD,2000,4.17649E+11
NLD,2001,4.32536E+11
NLD,2002,4.7553E+11
NLD,2003,5.82436E+11
NLD,2004,6.61225E+11
NLD,2005,6.88134E+11
NLD,2006,7.37594E+11
NLD,2007,8.53499E+11
NLD,2008,9.57902E+11
NLD,2009,8.78954E+11
NLD,2010,8.52465E+11
NLD,2011,9.13141E+11
NLD,2012,8.45689E+11
NLD,2013,8.83952E+11
NLD,2014,9.01557E+11
NLD,2015,7.75744E+11
NLD,2016,7.97164E+11
NLD,2017,8.48234E+11
NLD,2018,9.29734E+11
NLD,2019,9.28903E+11
NLD,2020,9.32561E+11
NLD,2021,1.05447E+12
NLD,2022,1.04654E+12
NLD,2023,1.13548E+12
NLD,2024,1.21493E+12
NLD,2025,
NOR,2000,1.71457E+11
NOR,2001,1.74239E+11
NOR,2002,1.95915E+11
NOR,2003,2.29385E+11
NOR,2004,2.65269E+11
NOR,2005,3.09979E+11
NOR,2006,3.46915E+11
NOR,2007,4.02643E+11
NOR,2008,4.64918E+11
NOR,2009,3.87976E+11
NOR,2010,4.31052E+11
NOR,2011,5.01361E+11
NOR,2012,5.12777E+11
NOR,2013,5.26014E+11
NOR,2014,5.01736E+11
NOR,2015,3.8816E+11
NOR,2016,3.70957E+11
NOR,2017,4.01745E+11
NOR,2018,4.39789E+11
NOR,2019,4.08743E+11
NOR,2020,3.67633E+11
NOR,2021,5.03368E+11
NOR,2022,5.96298E+11
NOR,2023,4.8295E+11
NOR,2024,4.83593E+11
NOR,2025,
NPL,2000,5494252208
NPL,2001,6007055042
NPL,2002,6050875807
NPL,2003,6330473097
NPL,2004,7273938315
NPL,2005,8130258378
NPL,2006,9043715356
NPL,2007,10325618017
NPL,2008,12545438605
NPL,2009,12854985464
NPL,2010,16002656434
NPL,2011,21573872421
NPL,2012,21703100877
NPL,2013,22162204925
NPL,2014,22731612922
NPL,2015,24360801287
NPL,2016,24524109484
NPL,2017,28971588940
NPL,2018,33111525237
NPL,2019,34186180699
NPL,2020,33433659301
NPL,2021,36924841394
NPL,2022,41182939601
NPL,2023,41047772331
NPL,2024,42914268287
NPL,2025,
NRU,2000,26930980.34
NRU,2001,22613287.54
NRU,2002,21017423.61
NRU,2003,24778159.58
NRU,2004,30587565.8
NRU,2005,30070666.07
NRU,2006,29200359.39
NRU,2007,22766972.19
NRU,2008,37602264.73
NRU,2009,44176245.55
NRU,2010,47562844.61
NRU,2011,65071879.78
NRU,2012,101055723
NRU,2013,94385014.94
NRU,2014,99149244.4
NRU,2015,84863440.58
NRU,2016,97541943.04
NRU,2017,109355638.9
NRU,2018,130995566.3
NRU,2019,125160115.5
NRU,2020,124685688.2
NRU,2021,175390280.7
NRU,2022,152373433.9
NRU,2023,151435609.6
NRU,2024,162588620.6
NRU,2025,
NZL,2000,52623281957
NZL,2001,53872425917
NZL,2002,66627729311
NZL,2003,88250885550
NZL,2004,1.03905E+11
NZL,2005,1.1472E+11
NZL,2006,1.11539E+11
NZL,2007,1.37189E+11
NZL,2008,1.33437E+11
NZL,2009,1.21663E+11
NZL,2010,1.46888E+11
NZL,2011,1.68485E+11
NZL,2012,1.76561E+11
NZL,2013,1.91012E+11
NZL,2014,2.01518E+11
NZL,2015,1.78224E+11
NZL,2016,1.891E+11
NZL,2017,2.06746E+11
NZL,2018,2.11986E+11
NZL,2019,2.13006E+11
NZL,2020,2.1303E+11
NZL,2021,2.53978E+11
NZL,2022,2.4951E+11
NZL,2023,2.55195E+11
NZL,2024,2.60172E+11
NZL,2025,
OED,2000,2.77109E+13
OED,2001,2.74573E+13
OED,2002,2.86478E+13
OED,2003,3.20445E+13
OED,2004,3.56799E+13
OED,2005,3.77413E+13
OED,2006,3.98314E+13
OED,2007,4.36147E+13
OED,2008,4.63103E+13
OED,2009,4.33307E+13
OED,2010,4.54542E+13
OED,2011,4.89075E+13
OED,2012,4.88484E+13
OED,2013,4.95137E+13
OED,2014,5.05443E+13
OED,2015,4.76472E+13
OED,2016,4.85525E+13
OED,2017,5.06967E+13
OED,2018,5.36521E+13
OED,2019,5.41687E+13
OED,2020,5.28516E+13
OED,2021,5.90248E+13
OED,2022,6.05882E+13
OED,2023,6.46489E+13
OED,2024,6.75001E+13
OED,2025,
OMN,2000,22259557867
OMN,2001,22205721717
OMN,2002,23065539662
OMN,2003,24733680104
OMN,2004,28378933680
OMN,2005,35506892068
OMN,2006,42577633290
OMN,2007,48300390117
OMN,2008,69804681404
OMN,2009,55454096229
OMN,2010,64993498049
OMN,2011,77497529259
OMN,2012,87408842653
OMN,2013,89936020806
OMN,2014,92699089727
OMN,2015,78710793238
OMN,2016,75128738622
OMN,2017,80856697009
OMN,2018,91505851756
OMN,2019,88060858257
OMN,2020,75909492848
OMN,2021,87323797139
OMN,2022,1.09853E+11
OMN,2023,1.06175E+11
OMN,2024,1.07137E+11
OMN,2025,
OSS,2000,47447997553
OSS,2001,47626338324
OSS,2002,52120882271
OSS,2003,64819023763
OSS,2004,76946971608
OSS,2005,86284116802
OSS,2006,95906051122
OSS,2007,1.15441E+11
OSS,2008,1.25085E+11
OSS,2009,1.07801E+11
OSS,2010,1.12787E+11
OSS,2011,1.28764E+11
OSS,2012,1.25761E+11
OSS,2013,1.30969E+11
OSS,2014,1.35416E+11
OSS,2015,1.21434E+11
OSS,2016,1.28159E+11
OSS,2017,1.43285E+11
OSS,2018,1.58074E+11
OSS,2019,1.5853E+11
OSS,2020,1.46158E+11
OSS,2021,1.72038E+11
OSS,2022,1.8186E+11
OSS,2023,1.96616E+11
OSS,2024,2.08127E+11
OSS,2025,
PAK,2000,99484802345
PAK,2001,97145618480
PAK,2002,97923302809
PAK,2003,1.12372E+11
PAK,2004,1.32216E+11
PAK,2005,1.45209E+11
PAK,2006,1.61871E+11
PAK,2007,1.84141E+11
PAK,2008,2.02204E+11
PAK,2009,1.87338E+11
PAK,2010,1.9671E+11
PAK,2011,2.30587E+11
PAK,2012,2.50107E+11
PAK,2013,2.58657E+11
PAK,2014,2.7139E+11
PAK,2015,2.99964E+11
PAK,2016,3.1363E+11
PAK,2017,3.39206E+11
PAK,2018,3.56128E+11
PAK,2019,3.20909E+11
PAK,2020,3.00426E+11
PAK,2021,3.48517E+11
PAK,2022,3.7489E+11
PAK,2023,3.36686E+11
PAK,2024,3.7157E+11
PAK,2025,
PAN,2000,11966497049
PAN,2001,12252906341
PAN,2002,12800851271
PAN,2003,13603456003
PAN,2004,15100203362
PAN,2005,16623906739
PAN,2006,18659721513
PAN,2007,21717433808
PAN,2008,25721327955
PAN,2009,27791215547
PAN,2010,30231009533
PAN,2011,35687738252
PAN,2012,41595439721
PAN,2013,46949496479
PAN,2014,51427104882
PAN,2015,55767806073
PAN,2016,59760858718
PAN,2017,64327688826
PAN,2018,67316471181
PAN,2019,69778991193
PAN,2020,57059846522
PAN,2021,67396392506
PAN,2022,76479304471
PAN,2023,83812155244
PAN,2024,86523959132
PAN,2025,
PER,2000,51744749133
PER,2001,52030158775
PER,2002,54777553515
PER,2003,58731030122
PER,2004,66768703498
PER,2005,76060606061
PER,2006,88643193062
PER,2007,1.02171E+11
PER,2008,1.20551E+11
PER,2009,1.20823E+11
PER,2010,1.47528E+11
PER,2011,1.71762E+11
PER,2012,1.9265E+11
PER,2013,2.01176E+11
PER,2014,2.00786E+11
PER,2015,1.89803E+11
PER,2016,1.91898E+11
PER,2017,2.11008E+11
PER,2018,2.22597E+11
PER,2019,2.28346E+11
PER,2020,2.0141E+11
PER,2021,2.26329E+11
PER,2022,2.46066E+11
PER,2023,2.66959E+11
PER,2024,2.89222E+11
PER,2025,
PHL,2000,83669788377
PHL,2001,78921234458
PHL,2002,84307345888
PHL,2003,87039092974
PHL,2004,95001999685
PHL,2005,1.0742E+11
PHL,2006,1.27653E+11
PHL,2007,1.5598E+11
PHL,2008,1.81625E+11
PHL,2009,1.75975E+11
PHL,2010,2.08369E+11
PHL,2011,2.34217E+11
PHL,2012,2.61921E+11
PHL,2013,2.83903E+11
PHL,2014,2.97484E+11
PHL,2015,3.06446E+11
PHL,2016,3.18627E+11
PHL,2017,3.28481E+11
PHL,2018,3.46842E+11
PHL,2019,3.76823E+11
PHL,2020,3.61751E+11
PHL,2021,3.94087E+11
PHL,2022,4.04353E+11
PHL,2023,4.37056E+11
PHL,2024,4.61618E+11
PHL,2025,
PLW,2000,149551483.2
PLW,2001,159446228
PLW,2002,162658721.9
PLW,2003,154566787.7
PLW,2004,166363739
PLW,2005,190961685.2
PLW,2006,193611358.6
PLW,2007,200789764.4
PLW,2008,201067733.8
PLW,2009,189854705.8
PLW,2010,188042373.7
PLW,2011,198742370.6
PLW,2012,215616882.3
PLW,2013,224110611
PLW,2014,245591095
PLW,2015,287057525.6
PLW,2016,305227020.3
PLW,2017,292148590.1
PLW,2018,287998352.1
PLW,2019,282041290.3
PLW,2020,261688507.1
PLW,2021,231343460.1
PLW,2022,243826812.7
PLW,2023,276733062.7
PLW,2024,
PLW,2025,
PNG,2000,3521339699
PNG,2001,3081024212
PNG,2002,2999511040
PNG,2003,3536411824
PNG,2004,3927157867
PNG,2005,4865892972
PNG,2006,8354911041
PNG,2007,9545028944
PNG,2008,11670892801
PNG,2009,11619456449
PNG,2010,14250786675
PNG,2011,17985138066
PNG,2012,21295168666
PNG,2013,21261338065
PNG,2014,23210823987
PNG,2015,21723437010
PNG,2016,20758876953
PNG,2017,22742699138
PNG,2018,24109780708
PNG,2019,24750626030
PNG,2020,23848447850
PNG,2021,26109413521
PNG,2022,31653185953
PNG,2023,30816367067
PNG,2024,31800428266
PNG,2025,
POL,2000,1.72954E+11
POL,2001,1.91823E+11
POL,2002,1.99694E+11
POL,2003,2.18561E+11
POL,2004,2.56269E+11
POL,2005,3.07E+11
POL,2006,3.45898E+11
POL,2007,4.29715E+11
POL,2008,5.35612E+11
POL,2009,4.40891E+11
POL,2010,4.78112E+11
POL,2011,5.27849E+11
POL,2012,4.98149E+11
POL,2013,5.1818E+11
POL,2014,5.42134E+11
POL,2015,4.80054E+11
POL,2016,4.7326E+11
POL,2017,5.28357E+11
POL,2018,5.94617E+11
POL,2019,6.02684E+11
POL,2020,6.05914E+11
POL,2021,6.8917E+11
POL,2022,6.95607E+11
POL,2023,8.12451E+11
POL,2024,9.17767E+11
POL,2025,
PRE,2000,2.83218E+11
PRE,2001,2.69596E+11
PRE,2002,3.12135E+11
PRE,2003,3.40469E+11
PRE,2004,4.24234E+11
PRE,2005,5.31122E+11
PRE,2006,6.68501E+11
PRE,2007,8.08147E+11
PRE,2008,1.00876E+12
PRE,2009,9.14568E+11
PRE,2010,1.06903E+12
PRE,2011,1.23691E+12
PRE,2012,1.3462E+12
PRE,2013,1.47656E+12
PRE,2014,1.56425E+12
PRE,2015,1.32763E+12
PRE,2016,1.1788E+12
PRE,2017,1.2326E+12
PRE,2018,1.37202E+12
PRE,2019,1.63463E+12
PRE,2020,1.49428E+12
PRE,2021,1.63393E+12
PRE,2022,1.86079E+12
PRE,2023,1.68024E+12
PRE,2024,1.5108E+12
PRE,2025,
PRI,2000,61701800000
PRI,2001,69208400000
PRI,2002,71623500000
PRI,2003,74827400000
PRI,2004,80322313000
PRI,2005,83914521300
PRI,2006,87276164400
PRI,2007,89524131600
PRI,2008,93639300000
PRI,2009,96385600000
PRI,2010,98381300000
PRI,2011,1.00352E+11
PRI,2012,1.01565E+11
PRI,2013,1.0245E+11
PRI,2014,1.02446E+11
PRI,2015,1.03376E+11
PRI,2016,1.04337E+11
PRI,2017,1.03446E+11
PRI,2018,1.00958E+11
PRI,2019,1.05126E+11
PRI,2020,1.03131E+11
PRI,2021,1.06427E+11
PRI,2022,1.13844E+11
PRI,2023,1.18479E+11
PRI,2024,1.2603E+11
PRI,2025,
PRK,2000,
PRK,2001,
PRK,2002,
PRK,2003,
PRK,2004,
PRK,2005,
PRK,2006,
PRK,2007,
PRK,2008,
PRK,2009,
PRK,2010,
PRK,2011,
PRK,2012,
PRK,2013,
PRK,2014,
PRK,2015,
PRK,2016,
PRK,2017,
PRK,2018,
PRK,2019,
PRK,2020,
PRK,2021,
PRK,2022,
PRK,2023,
PRK,2024,
PRK,2025,
PRT,2000,1.18605E+11
PRT,2001,1.21604E+11
PRT,2002,1.34796E+11
PRT,2003,1.65226E+11
PRT,2004,1.89382E+11
PRT,2005,1.97254E+11
PRT,2006,2.08756E+11
PRT,2007,2.40496E+11
PRT,2008,2.63416E+11
PRT,2009,2.44668E+11
PRT,2010,2.38444E+11
PRT,2011,2.45427E+11
PRT,2012,2.16537E+11
PRT,2013,2.26677E+11
PRT,2014,2.30079E+11
PRT,2015,1.99039E+11
PRT,2016,2.06305E+11
PRT,2017,2.20863E+11
PRT,2018,2.42093E+11
PRT,2019,2.40116E+11
PRT,2020,2.29619E+11
PRT,2021,2.56056E+11
PRT,2022,2.56899E+11
PRT,2023,2.92324E+11
PRT,2024,3.13271E+11
PRT,2025,
PRY,2000,8855705140
PRY,2001,8495806432
PRY,2002,7196260657
PRY,2003,7691367471
PRY,2004,9624440836
PRY,2005,10737500188
PRY,2006,13429430050
PRY,2007,17856393235
PRY,2008,24615267664
PRY,2009,22355151162
PRY,2010,27260886405
PRY,2011,33756238766
PRY,2012,33271921136
PRY,2013,38501122141
PRY,2014,40377929296
PRY,2015,36211447840
PRY,2016,36089700223
PRY,2017,38997129474
PRY,2018,40225448341
PRY,2019,37925338329
PRY,2020,35432178068
PRY,2021,39950899939
PRY,2022,41952910858
PRY,2023,43118053175
PRY,2024,44458118397
PRY,2025,
PSE,2000,4313600000
PSE,2001,4003700000
PSE,2002,3555800000
PSE,2003,3968000000
PSE,2004,4603100000
PSE,2005,5125700000
PSE,2006,5348300000
PSE,2007,5815700000
PSE,2008,7310400000
PSE,2009,8085700000
PSE,2010,9681500000
PSE,2011,11186100000
PSE,2012,12208400000
PSE,2013,13515500000
PSE,2014,13989700000
PSE,2015,13972400000
PSE,2016,15405400000
PSE,2017,16128000000
PSE,2018,16276600000
PSE,2019,17133500000
PSE,2020,15531700000
PSE,2021,18109000000
PSE,2022,19165500000
PSE,2023,17847900000
PSE,2024,13711100000
PSE,2025,
PSS,2000,3444510978
PSS,2001,3387243162
PSS,2002,3551511825
PSS,2003,4235417104
PSS,2004,4871855228
PSS,2005,5408552592
PSS,2006,5676286531
PSS,2007,6254737580
PSS,2008,6698070453
PSS,2009,6037139997
PSS,2010,6641384396
PSS,2011,7750253720
PSS,2012,8215475283
PSS,2013,8541905878
PSS,2014,9287744622
PSS,2015,9105865615
PSS,2016,9556119494
PSS,2017,10290493043
PSS,2018,10796141328
PSS,2019,10624838178
PSS,2020,9323221713
PSS,2021,9453908128
PSS,2022,10350119920
PSS,2023,11224282183
PSS,2024,12124739863
PSS,2025,
PST,2000,2.64385E+13
PST,2001,2.6184E+13
PST,2002,2.73134E+13
PST,2003,3.06287E+13
PST,2004,3.40397E+13
PST,2005,3.58321E+13
PST,2006,3.77141E+13
PST,2007,4.11694E+13
PST,2008,4.36069E+13
PST,2009,4.1066E+13
PST,2010,4.28351E+13
PST,2011,4.6024E+13
PST,2012,4.59425E+13
PST,2013,4.64138E+13
PST,2014,4.73523E+13
PST,2015,4.47675E+13
PST,2016,4.57756E+13
PST,2017,4.77345E+13
PST,2018,5.06075E+13
PST,2019,5.11074E+13
PST,2020,4.99791E+13
PST,2021,5.56675E+13
PST,2022,5.69534E+13
PST,2023,6.03422E+13
PST,2024,6.27878E+13
PST,2025,
PYF,2000,3599845480
PYF,2001,3573808556
PYF,2002,3965405553
PYF,2003,4927780607
PYF,2004,5564109982
PYF,2005,5705052135
PYF,2006,5877997980
PYF,2007,6631156406
PYF,2008,7136741422
PYF,2009,6584557974
PYF,2010,6086644799
PYF,2011,6203940037
PYF,2012,5692858099
PYF,2013,6031827123
PYF,2014,6151996561
PYF,2015,5325846362
PYF,2016,5497036477
PYF,2017,5833352693
PYF,2018,6135116253
PYF,2019,6022276196
PYF,2020,5574821989
PYF,2021,5994931236
PYF,2022,5622688338
PYF,2023,6137447783
PYF,2024,6323716355
PYF,2025,
QAT,2000,17759890110
QAT,2001,17538461538
QAT,2002,19363736264
QAT,2003,23533791209
QAT,2004,31734065934
QAT,2005,44530494505
QAT,2006,60882142857
QAT,2007,79712087912
QAT,2008,1.1527E+11
QAT,2009,97798351648
QAT,2010,1.23627E+11
QAT,2011,1.67775E+11
QAT,2012,1.86834E+11
QAT,2013,1.98728E+11
QAT,2014,2.06225E+11
QAT,2015,1.6174E+11
QAT,2016,1.51732E+11
QAT,2017,1.61099E+11
QAT,2018,1.83335E+11
QAT,2019,1.76371E+11
QAT,2020,1.44412E+11
QAT,2021,1.79732E+11
QAT,2022,2.35709E+11
QAT,2023,2.17309E+11
QAT,2024,2.19163E+11
QAT,2025,
ROU,2000,37253739511
ROU,2001,40395116581
ROU,2002,46065502703
ROU,2003,57806384143
ROU,2004,74973656852
ROU,2005,98454380120
ROU,2006,1.22024E+11
ROU,2007,1.74589E+11
ROU,2008,2.14316E+11
ROU,2009,1.74111E+11
ROU,2010,1.70064E+11
ROU,2011,1.92624E+11
ROU,2012,1.79117E+11
ROU,2013,1.89799E+11
ROU,2014,1.99722E+11
ROU,2015,1.77885E+11
ROU,2016,1.85291E+11
ROU,2017,2.10147E+11
ROU,2018,2.41791E+11
ROU,2019,2.5008E+11
ROU,2020,2.50625E+11
ROU,2021,2.85071E+11
ROU,2022,2.95319E+11
ROU,2023,3.47758E+11
ROU,2024,3.82564E+11
ROU,2025,
RUS,2000,2.5971E+11
RUS,2001,3.06602E+11
RUS,2002,3.4547E+11
RUS,2003,4.30347E+11
RUS,2004,5.91017E+11
RUS,2005,7.64016E+11
RUS,2006,9.89932E+11
RUS,2007,1.2997E+12
RUS,2008,1.66085E+12
RUS,2009,1.22265E+12
RUS,2010,1.52492E+12
RUS,2011,2.04592E+12
RUS,2012,2.20829E+12
RUS,2013,2.29247E+12
RUS,2014,2.05924E+12
RUS,2015,1.36348E+12
RUS,2016,1.27679E+12
RUS,2017,1.5742E+12
RUS,2018,1.65733E+12
RUS,2019,1.69312E+12
RUS,2020,1.49308E+12
RUS,2021,1.82919E+12
RUS,2022,2.29161E+12
RUS,2023,2.07151E+12
RUS,2024,2.17384E+12
RUS,2025,
RWA,2000,2068836754
RWA,2001,1966600715
RWA,2002,1966003468
RWA,2003,2138237279
RWA,2004,2376496067
RWA,2005,2933819766
RWA,2006,3319784539
RWA,2007,4070507895
RWA,2008,5179854065
RWA,2009,5674476969
RWA,2010,6124756654
RWA,2011,6884913658
RWA,2012,7654761050
RWA,2013,7819964030
RWA,2014,8238966124
RWA,2015,8543760200
RWA,2016,8695272058
RWA,2017,9252833891
RWA,2018,9637904521
RWA,2019,10349300277
RWA,2020,10174386857
RWA,2021,11078787090
RWA,2022,13316161002
RWA,2023,14331722703
RWA,2024,14251642235
RWA,2025,
SAS,2000,5.44941E+11
SAS,2001,5.62554E+11
SAS,2002,5.93707E+11
SAS,2003,6.94776E+11
SAS,2004,8.0416E+11
SAS,2005,9.2442E+11
SAS,2006,1.05188E+12
SAS,2007,1.34215E+12
SAS,2008,1.34738E+12
SAS,2009,1.50296E+12
SAS,2010,1.86983E+12
SAS,2011,2.04574E+12
SAS,2012,2.05796E+12
SAS,2013,2.1111E+12
SAS,2014,2.32306E+12
SAS,2015,2.4145E+12
SAS,2016,2.67931E+12
SAS,2017,3.07596E+12
SAS,2018,3.15984E+12
SAS,2019,3.31848E+12
SAS,2020,3.17277E+12
SAS,2021,3.71705E+12
SAS,2022,3.93064E+12
SAS,2023,4.2103E+12
SAS,2024,4.5123E+12
SAS,2025,
SAU,2000,1.89515E+11
SAU,2001,1.84138E+11
SAU,2002,1.89606E+11
SAU,2003,2.15808E+11
SAU,2004,2.58742E+11
SAU,2005,3.2846E+11
SAU,2006,3.769E+11
SAU,2007,4.15965E+11
SAU,2008,5.19797E+11
SAU,2009,4.29098E+11
SAU,2010,5.28207E+11
SAU,2011,6.80661E+11
SAU,2012,7.51921E+11
SAU,2013,7.69756E+11
SAU,2014,7.87153E+11
SAU,2015,6.93414E+11
SAU,2016,6.89279E+11
SAU,2017,7.41266E+11
SAU,2018,8.86565E+11
SAU,2019,8.8889E+11
SAU,2020,7.67951E+11
SAU,2021,9.82661E+11
SAU,2022,1.23908E+12
SAU,2023,1.21858E+12
SAU,2024,1.2398E+12
SAU,2025,
SDN,2000,12257299147
SDN,2001,15716361792
SDN,2002,18137128388
SDN,2003,21355298460
SDN,2004,26646007251
SDN,2005,35182711988
SDN,2006,45263831634
SDN,2007,59440139775
SDN,2008,64833083257
SDN,2009,51621044077
SDN,2010,58962978034
SDN,2011,55018567211
SDN,2012,37632919967
SDN,2013,43024018082
SDN,2014,49516748618
SDN,2015,51726758677
SDN,2016,42630376000
SDN,2017,41283617976
SDN,2018,32333780383
SDN,2019,32338079165
SDN,2020,27034593750
SDN,2021,34229513775
SDN,2022,51666875363
SDN,2023,39898289821
SDN,2024,49672435513
SDN,2025,
SEN,2000,6013185004
SEN,2001,6507824829
SEN,2002,7006402320
SEN,2003,8768721563
SEN,2004,10076816667
SEN,2005,11009033438
SEN,2006,11697918243
SEN,2007,13994218413
SEN,2008,16853989628
SEN,2009,16145867495
SEN,2010,16121315909
SEN,2011,17814283639
SEN,2012,17660870412
SEN,2013,18918667725
SEN,2014,19797253440
SEN,2015,17774766696
SEN,2016,19040312333
SEN,2017,20996562944
SEN,2018,23116701556
SEN,2019,23403995992
SEN,2020,24530513038
SEN,2021,27520784130
SEN,2022,27783332223
SEN,2023,30696331296
SEN,2024,32808056601
SEN,2025,
SGP,2000,96076539926
SGP,2001,89793790670
SGP,2002,92538372870
SGP,2003,97646401096
SGP,2004,1.15034E+11
SGP,2005,1.27808E+11
SGP,2006,1.48627E+11
SGP,2007,1.80942E+11
SGP,2008,1.93617E+11
SGP,2009,1.9415E+11
SGP,2010,2.39808E+11
SGP,2011,2.79356E+11
SGP,2012,2.95093E+11
SGP,2013,3.07576E+11
SGP,2014,3.14864E+11
SGP,2015,3.07999E+11
SGP,2016,3.19646E+11
